文件名,类别,独热编码,x1,y1,x2,y2,x3,y3,x4,y4,x5,y5,x6,y6,x7,y7,x8,y8,x9,y9,x10,y10,x11,y11,x12,y12,x13,y13,x14,y14,x15,y15,x16,y16,x17,y17,x18,y18,x19,y19,x20,y20,x21,y21,x22,y22,x23,y23,x24,y24,x25,y25,x26,y26,x27,y27,x28,y28,x29,y29,x30,y30
98.JPG,!,"0,0,0,1",35.0,10.0,32.5,10.0,30.0,10.0,27.5,10.0,25.0,10.0,30.0,10.0,30.0,12.0,30.0,14.0,30.0,16.0,30.0,18.0,30.0,20.0,30.0,22.0,30.0,24.0,30.0,26.0,30.0,28.0,30.0,30.0,30.0,32.0,30.0,34.0,30.0,36.0,30.0,38.0,30.0,40.0,30.0,42.0,30.0,44.0,30.0,46.0,30.0,48.0,30.0,50.0,30.0,52.0,30.0,54.0,30.0,56.0,30.0,58.0
2.JPG,!,"0,0,0,1",35.0,10.0,32.5,10.0,30.0,10.0,27.5,10.0,25.0,10.0,30.0,10.0,30.0,12.0,30.0,14.0,30.0,16.0,30.0,18.0,30.0,20.0,30.0,22.0,30.0,24.0,30.0,26.0,30.0,28.0,30.0,30.0,30.0,32.0,30.0,34.0,30.0,36.0,30.0,38.0,30.0,40.0,30.0,42.0,30.0,44.0,30.0,46.0,30.0,48.0,30.0,50.0,30.0,52.0,30.0,54.0,30.0,56.0,30.0,58.0
15.JPG,!,"0,0,0,1",35.0,10.0,32.5,10.0,30.0,10.0,27.5,10.0,25.0,10.0,30.0,10.0,30.0,12.0,30.0,14.0,30.0,16.0,30.0,18.0,30.0,20.0,30.0,22.0,30.0,24.0,30.0,26.0,30.0,28.0,30.0,30.0,30.0,32.0,30.0,34.0,30.0,36.0,30.0,38.0,30.0,40.0,30.0,42.0,30.0,44.0,30.0,46.0,30.0,48.0,30.0,50.0,30.0,52.0,30.0,54.0,30.0,56.0,30.0,58.0
117.JPG,!,"0,0,0,1",35.0,10.0,32.5,10.0,30.0,10.0,27.5,10.0,25.0,10.0,30.0,10.0,30.0,12.0,30.0,14.0,30.0,16.0,30.0,18.0,30.0,20.0,30.0,22.0,30.0,24.0,30.0,26.0,30.0,28.0,30.0,30.0,30.0,32.0,30.0,34.0,30.0,36.0,30.0,38.0,30.0,40.0,30.0,42.0,30.0,44.0,30.0,46.0,30.0,48.0,30.0,50.0,30.0,52.0,30.0,54.0,30.0,56.0,30.0,58.0
8.JPG,!,"0,0,0,1",35.0,10.0,32.5,10.0,30.0,10.0,27.5,10.0,25.0,10.0,30.0,10.0,30.0,12.0,30.0,14.0,30.0,16.0,30.0,18.0,30.0,20.0,30.0,22.0,30.0,24.0,30.0,26.0,30.0,28.0,30.0,30.0,30.0,32.0,30.0,34.0,30.0,36.0,30.0,38.0,30.0,40.0,30.0,42.0,30.0,44.0,30.0,46.0,30.0,48.0,30.0,50.0,30.0,52.0,30.0,54.0,30.0,56.0,30.0,58.0
34.JPG,!,"0,0,0,1",35.0,10.0,32.5,10.0,30.0,10.0,27.5,10.0,25.0,10.0,30.0,10.0,30.0,12.0,30.0,14.0,30.0,16.0,30.0,18.0,30.0,20.0,30.0,22.0,30.0,24.0,30.0,26.0,30.0,28.0,30.0,30.0,30.0,32.0,30.0,34.0,30.0,36.0,30.0,38.0,30.0,40.0,30.0,42.0,30.0,44.0,30.0,46.0,30.0,48.0,30.0,50.0,30.0,52.0,30.0,54.0,30.0,56.0,30.0,58.0
149.JPG,!,"0,0,0,1",35.0,10.0,32.5,10.0,30.0,10.0,27.5,10.0,25.0,10.0,30.0,10.0,30.0,12.0,30.0,14.0,30.0,16.0,30.0,18.0,30.0,20.0,30.0,22.0,30.0,24.0,30.0,26.0,30.0,28.0,30.0,30.0,30.0,32.0,30.0,34.0,30.0,36.0,30.0,38.0,30.0,40.0,30.0,42.0,30.0,44.0,30.0,46.0,30.0,48.0,30.0,50.0,30.0,52.0,30.0,54.0,30.0,56.0,30.0,58.0
126.JPG,!,"0,0,0,1",35.0,10.0,32.5,10.0,30.0,10.0,27.5,10.0,25.0,10.0,30.0,10.0,30.0,12.0,30.0,14.0,30.0,16.0,30.0,18.0,30.0,20.0,30.0,22.0,30.0,24.0,30.0,26.0,30.0,28.0,30.0,30.0,30.0,32.0,30.0,34.0,30.0,36.0,30.0,38.0,30.0,40.0,30.0,42.0,30.0,44.0,30.0,46.0,30.0,48.0,30.0,50.0,30.0,52.0,30.0,54.0,30.0,56.0,30.0,58.0
61.JPG,!,"0,0,0,1",35.0,10.0,32.5,10.0,30.0,10.0,27.5,10.0,25.0,10.0,30.0,10.0,30.0,12.0,30.0,14.0,30.0,16.0,30.0,18.0,30.0,20.0,30.0,22.0,30.0,24.0,30.0,26.0,30.0,28.0,30.0,30.0,30.0,32.0,30.0,34.0,30.0,36.0,30.0,38.0,30.0,40.0,30.0,42.0,30.0,44.0,30.0,46.0,30.0,48.0,30.0,50.0,30.0,52.0,30.0,54.0,30.0,56.0,30.0,58.0
95.JPG,!,"0,0,0,1",35.0,10.0,32.5,10.0,30.0,10.0,27.5,10.0,25.0,10.0,30.0,10.0,30.0,12.0,30.0,14.0,30.0,16.0,30.0,18.0,30.0,20.0,30.0,22.0,30.0,24.0,30.0,26.0,30.0,28.0,30.0,30.0,30.0,32.0,30.0,34.0,30.0,36.0,30.0,38.0,30.0,40.0,30.0,42.0,30.0,44.0,30.0,46.0,30.0,48.0,30.0,50.0,30.0,52.0,30.0,54.0,30.0,56.0,30.0,58.0
94.JPG,!,"0,0,0,1",35.0,10.0,32.5,10.0,30.0,10.0,27.5,10.0,25.0,10.0,30.0,10.0,30.0,12.0,30.0,14.0,30.0,16.0,30.0,18.0,30.0,20.0,30.0,22.0,30.0,24.0,30.0,26.0,30.0,28.0,30.0,30.0,30.0,32.0,30.0,34.0,30.0,36.0,30.0,38.0,30.0,40.0,30.0,42.0,30.0,44.0,30.0,46.0,30.0,48.0,30.0,50.0,30.0,52.0,30.0,54.0,30.0,56.0,30.0,58.0
121.JPG,!,"0,0,0,1",35.0,10.0,32.5,10.0,30.0,10.0,27.5,10.0,25.0,10.0,30.0,10.0,30.0,12.0,30.0,14.0,30.0,16.0,30.0,18.0,30.0,20.0,30.0,22.0,30.0,24.0,30.0,26.0,30.0,28.0,30.0,30.0,30.0,32.0,30.0,34.0,30.0,36.0,30.0,38.0,30.0,40.0,30.0,42.0,30.0,44.0,30.0,46.0,30.0,48.0,30.0,50.0,30.0,52.0,30.0,54.0,30.0,56.0,30.0,58.0
41.JPG,!,"0,0,0,1",35.0,10.0,32.5,10.0,30.0,10.0,27.5,10.0,25.0,10.0,30.0,10.0,30.0,12.0,30.0,14.0,30.0,16.0,30.0,18.0,30.0,20.0,30.0,22.0,30.0,24.0,30.0,26.0,30.0,28.0,30.0,30.0,30.0,32.0,30.0,34.0,30.0,36.0,30.0,38.0,30.0,40.0,30.0,42.0,30.0,44.0,30.0,46.0,30.0,48.0,30.0,50.0,30.0,52.0,30.0,54.0,30.0,56.0,30.0,58.0
89.JPG,!,"0,0,0,1",35.0,10.0,32.5,10.0,30.0,10.0,27.5,10.0,25.0,10.0,30.0,10.0,30.0,12.0,30.0,14.0,30.0,16.0,30.0,18.0,30.0,20.0,30.0,22.0,30.0,24.0,30.0,26.0,30.0,28.0,30.0,30.0,30.0,32.0,30.0,34.0,30.0,36.0,30.0,38.0,30.0,40.0,30.0,42.0,30.0,44.0,30.0,46.0,30.0,48.0,30.0,50.0,30.0,52.0,30.0,54.0,30.0,56.0,30.0,58.0
26.JPG,!,"0,0,0,1",35.0,10.0,32.5,10.0,30.0,10.0,27.5,10.0,25.0,10.0,30.0,10.0,30.0,12.0,30.0,14.0,30.0,16.0,30.0,18.0,30.0,20.0,30.0,22.0,30.0,24.0,30.0,26.0,30.0,28.0,30.0,30.0,30.0,32.0,30.0,34.0,30.0,36.0,30.0,38.0,30.0,40.0,30.0,42.0,30.0,44.0,30.0,46.0,30.0,48.0,30.0,50.0,30.0,52.0,30.0,54.0,30.0,56.0,30.0,58.0
40.JPG,!,"0,0,0,1",35.0,10.0,32.5,10.0,30.0,10.0,27.5,10.0,25.0,10.0,30.0,10.0,30.0,12.0,30.0,14.0,30.0,16.0,30.0,18.0,30.0,20.0,30.0,22.0,30.0,24.0,30.0,26.0,30.0,28.0,30.0,30.0,30.0,32.0,30.0,34.0,30.0,36.0,30.0,38.0,30.0,40.0,30.0,42.0,30.0,44.0,30.0,46.0,30.0,48.0,30.0,50.0,30.0,52.0,30.0,54.0,30.0,56.0,30.0,58.0
19.JPG,!,"0,0,0,1",35.0,10.0,32.5,10.0,30.0,10.0,27.5,10.0,25.0,10.0,30.0,10.0,30.0,12.0,30.0,14.0,30.0,16.0,30.0,18.0,30.0,20.0,30.0,22.0,30.0,24.0,30.0,26.0,30.0,28.0,30.0,30.0,30.0,32.0,30.0,34.0,30.0,36.0,30.0,38.0,30.0,40.0,30.0,42.0,30.0,44.0,30.0,46.0,30.0,48.0,30.0,50.0,30.0,52.0,30.0,54.0,30.0,56.0,30.0,58.0
102.JPG,!,"0,0,0,1",35.0,10.0,32.5,10.0,30.0,10.0,27.5,10.0,25.0,10.0,30.0,10.0,30.0,12.0,30.0,14.0,30.0,16.0,30.0,18.0,30.0,20.0,30.0,22.0,30.0,24.0,30.0,26.0,30.0,28.0,30.0,30.0,30.0,32.0,30.0,34.0,30.0,36.0,30.0,38.0,30.0,40.0,30.0,42.0,30.0,44.0,30.0,46.0,30.0,48.0,30.0,50.0,30.0,52.0,30.0,54.0,30.0,56.0,30.0,58.0
43.JPG,!,"0,0,0,1",35.0,10.0,32.5,10.0,30.0,10.0,27.5,10.0,25.0,10.0,30.0,10.0,30.0,12.0,30.0,14.0,30.0,16.0,30.0,18.0,30.0,20.0,30.0,22.0,30.0,24.0,30.0,26.0,30.0,28.0,30.0,30.0,30.0,32.0,30.0,34.0,30.0,36.0,30.0,38.0,30.0,40.0,30.0,42.0,30.0,44.0,30.0,46.0,30.0,48.0,30.0,50.0,30.0,52.0,30.0,54.0,30.0,56.0,30.0,58.0
114.JPG,!,"0,0,0,1",35.0,10.0,32.5,10.0,30.0,10.0,27.5,10.0,25.0,10.0,30.0,10.0,30.0,12.0,30.0,14.0,30.0,16.0,30.0,18.0,30.0,20.0,30.0,22.0,30.0,24.0,30.0,26.0,30.0,28.0,30.0,30.0,30.0,32.0,30.0,34.0,30.0,36.0,30.0,38.0,30.0,40.0,30.0,42.0,30.0,44.0,30.0,46.0,30.0,48.0,30.0,50.0,30.0,52.0,30.0,54.0,30.0,56.0,30.0,58.0
115.JPG,!,"0,0,0,1",35.0,10.0,32.5,10.0,30.0,10.0,27.5,10.0,25.0,10.0,30.0,10.0,30.0,12.0,30.0,14.0,30.0,16.0,30.0,18.0,30.0,20.0,30.0,22.0,30.0,24.0,30.0,26.0,30.0,28.0,30.0,30.0,30.0,32.0,30.0,34.0,30.0,36.0,30.0,38.0,30.0,40.0,30.0,42.0,30.0,44.0,30.0,46.0,30.0,48.0,30.0,50.0,30.0,52.0,30.0,54.0,30.0,56.0,30.0,58.0
69.JPG,!,"0,0,0,1",35.0,10.0,32.5,10.0,30.0,10.0,27.5,10.0,25.0,10.0,30.0,10.0,30.0,12.0,30.0,14.0,30.0,16.0,30.0,18.0,30.0,20.0,30.0,22.0,30.0,24.0,30.0,26.0,30.0,28.0,30.0,30.0,30.0,32.0,30.0,34.0,30.0,36.0,30.0,38.0,30.0,40.0,30.0,42.0,30.0,44.0,30.0,46.0,30.0,48.0,30.0,50.0,30.0,52.0,30.0,54.0,30.0,56.0,30.0,58.0
136.JPG,!,"0,0,0,1",35.0,10.0,32.5,10.0,30.0,10.0,27.5,10.0,25.0,10.0,30.0,10.0,30.0,12.0,30.0,14.0,30.0,16.0,30.0,18.0,30.0,20.0,30.0,22.0,30.0,24.0,30.0,26.0,30.0,28.0,30.0,30.0,30.0,32.0,30.0,34.0,30.0,36.0,30.0,38.0,30.0,40.0,30.0,42.0,30.0,44.0,30.0,46.0,30.0,48.0,30.0,50.0,30.0,52.0,30.0,54.0,30.0,56.0,30.0,58.0
11.JPG,!,"0,0,0,1",35.0,10.0,32.5,10.0,30.0,10.0,27.5,10.0,25.0,10.0,30.0,10.0,30.0,12.0,30.0,14.0,30.0,16.0,30.0,18.0,30.0,20.0,30.0,22.0,30.0,24.0,30.0,26.0,30.0,28.0,30.0,30.0,30.0,32.0,30.0,34.0,30.0,36.0,30.0,38.0,30.0,40.0,30.0,42.0,30.0,44.0,30.0,46.0,30.0,48.0,30.0,50.0,30.0,52.0,30.0,54.0,30.0,56.0,30.0,58.0
24.JPG,!,"0,0,0,1",35.0,10.0,32.5,10.0,30.0,10.0,27.5,10.0,25.0,10.0,30.0,10.0,30.0,12.0,30.0,14.0,30.0,16.0,30.0,18.0,30.0,20.0,30.0,22.0,30.0,24.0,30.0,26.0,30.0,28.0,30.0,30.0,30.0,32.0,30.0,34.0,30.0,36.0,30.0,38.0,30.0,40.0,30.0,42.0,30.0,44.0,30.0,46.0,30.0,48.0,30.0,50.0,30.0,52.0,30.0,54.0,30.0,56.0,30.0,58.0
6.JPG,!,"0,0,0,1",35.0,10.0,32.5,10.0,30.0,10.0,27.5,10.0,25.0,10.0,30.0,10.0,30.0,12.0,30.0,14.0,30.0,16.0,30.0,18.0,30.0,20.0,30.0,22.0,30.0,24.0,30.0,26.0,30.0,28.0,30.0,30.0,30.0,32.0,30.0,34.0,30.0,36.0,30.0,38.0,30.0,40.0,30.0,42.0,30.0,44.0,30.0,46.0,30.0,48.0,30.0,50.0,30.0,52.0,30.0,54.0,30.0,56.0,30.0,58.0
132.JPG,!,"0,0,0,1",35.0,10.0,32.5,10.0,30.0,10.0,27.5,10.0,25.0,10.0,30.0,10.0,30.0,12.0,30.0,14.0,30.0,16.0,30.0,18.0,30.0,20.0,30.0,22.0,30.0,24.0,30.0,26.0,30.0,28.0,30.0,30.0,30.0,32.0,30.0,34.0,30.0,36.0,30.0,38.0,30.0,40.0,30.0,42.0,30.0,44.0,30.0,46.0,30.0,48.0,30.0,50.0,30.0,52.0,30.0,54.0,30.0,56.0,30.0,58.0
44.JPG,!,"0,0,0,1",35.0,10.0,32.5,10.0,30.0,10.0,27.5,10.0,25.0,10.0,30.0,10.0,30.0,12.0,30.0,14.0,30.0,16.0,30.0,18.0,30.0,20.0,30.0,22.0,30.0,24.0,30.0,26.0,30.0,28.0,30.0,30.0,30.0,32.0,30.0,34.0,30.0,36.0,30.0,38.0,30.0,40.0,30.0,42.0,30.0,44.0,30.0,46.0,30.0,48.0,30.0,50.0,30.0,52.0,30.0,54.0,30.0,56.0,30.0,58.0
139.JPG,!,"0,0,0,1",35.0,10.0,32.5,10.0,30.0,10.0,27.5,10.0,25.0,10.0,30.0,10.0,30.0,12.0,30.0,14.0,30.0,16.0,30.0,18.0,30.0,20.0,30.0,22.0,30.0,24.0,30.0,26.0,30.0,28.0,30.0,30.0,30.0,32.0,30.0,34.0,30.0,36.0,30.0,38.0,30.0,40.0,30.0,42.0,30.0,44.0,30.0,46.0,30.0,48.0,30.0,50.0,30.0,52.0,30.0,54.0,30.0,56.0,30.0,58.0
